,id,year,issue_d,final_d,emp_length_int,home_ownership,home_ownership_cat,income_category,annual_inc,income_cat,loan_amount,term,term_cat,application_type,application_type_cat,purpose,purpose_cat,interest_payments,interest_payment_cat,loan_condition,loan_condition_cat,interest_rate,grade,grade_cat,dti,total_pymnt,total_rec_prncp,recoveries,installment,region
872,1058943,2011,01/12/2011,1122014,6.0,RENT,1,Low,80952,1,13200, 36 months,1,INDIVIDUAL,1,credit_card,1,High,2,Good Loan,0,16.77,D,4,12.79,16881.45095,13200.0,0.0,469.11,cannught
873,1059100,2011,01/12/2011,1062012,6.0,OWN,2,Low,65000,1,22750, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,Good Loan,0,8.9,A,1,10.45,23699.46,22750.0,0.0,722.39,Northern-Irl
874,1058926,2011,01/12/2011,1122014,10.0,RENT,1,Low,70000,1,12000, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,Good Loan,0,8.9,A,1,6.02,13715.3345,12000.0,0.0,381.04,ulster
875,1034052,2011,01/12/2011,1122014,7.0,MORTGAGE,3,Medium,175000,2,30000, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,Good Loan,0,10.65,B,2,17.15,35176.93541000001,30000.0,0.0,977.2,munster
876,1057403,2011,01/12/2011,1062012,8.0,RENT,1,Low,34000,1,1200, 36 months,1,INDIVIDUAL,1,vacation,11,Low,1,Bad Loan,1,12.69,B,2,13.41,240.78,169.31,0.0,40.26,ulster
877,1058924,2011,01/12/2011,1122014,0.5,RENT,1,Low,35000,1,4800, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,Good Loan,0,8.9,A,1,14.95,5485.788970000001,4800.0,0.0,152.42,leinster
878,1058885,2011,01/12/2011,1122015,10.0,RENT,1,Low,60000,1,18000, 60 months,2,INDIVIDUAL,1,debt_consolidation,6,High,2,Good Loan,0,20.89,F,6,20.74,23294.02,12767.56,0.0,485.85,ulster
879,1058877,2011,01/12/2011,1122014,10.0,RENT,1,Low,35000,1,7200, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,Good Loan,0,8.9,A,1,15.02,8229.372295000001,7200.0,0.0,228.63,ulster
880,1059041,2011,01/12/2011,1122014,2.0,OWN,2,Low,35000,1,15000, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,Good Loan,0,9.91,B,2,15.15,17397.22853,15000.0,0.0,483.38,ulster
881,1059039,2011,01/12/2011,1122014,10.0,RENT,1,Low,60000,1,10500, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,High,2,Good Loan,0,15.27,C,3,9.92,13146.49754,10500.0,0.0,365.38,ulster
882,1059024,2011,01/12/2011,1072012,1.0,OWN,2,Low,75000,1,15000, 60 months,2,INDIVIDUAL,1,other,4,High,2,Good Loan,0,17.27,D,4,16.21,16459.91,14999.99,0.0,374.97,ulster
883,1054453,2011,01/12/2011,1022014,0.5,MORTGAGE,3,Low,66000,1,5000, 36 months,1,INDIVIDUAL,1,small_business,3,Low,1,Bad Loan,1,7.9,A,1,7.75,4063.28,3486.91,0.0,156.46,cannught
884,1058814,2011,01/12/2011,1052014,6.0,RENT,1,Low,77000,1,12800, 60 months,2,INDIVIDUAL,1,debt_consolidation,6,High,2,Good Loan,0,13.49,C,3,8.74,15957.51229,12800.0,0.0,294.47,cannught
885,1058830,2011,01/12/2011,1012015,3.0,MORTGAGE,3,Low,62000,1,4000, 36 months,1,INDIVIDUAL,1,small_business,3,Low,1,Good Loan,0,8.9,A,1,13.16,4571.542829,4000.0,0.0,127.02,ulster
886,1053112,2011,01/12/2011,1012014,6.0,MORTGAGE,3,Low,73000,1,14000, 60 months,2,INDIVIDUAL,1,debt_consolidation,6,Low,1,Good Loan,0,12.42,B,2,18.84,11385.68,9350.0,0.0,209.98,leinster
887,1058317,2011,01/12/2011,1032013,8.0,MORTGAGE,3,Medium,130000,2,27000, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,Good Loan,0,11.71,B,2,8.13,30277.11,27000.0,0.0,893.06,Northern-Irl
888,1058846,2011,01/12/2011,1012015,7.0,MORTGAGE,3,Low,61000,1,15000, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,Good Loan,0,12.42,B,2,17.35,18039.9582,15000.0,0.0,501.23,ulster
889,1058824,2011,01/12/2011,1092015,5.0,RENT,1,Low,90000,1,35000, 60 months,2,INDIVIDUAL,1,debt_consolidation,6,High,2,Bad Loan,1,20.89,F,6,7.93,40669.77,20871.91,14.28,944.71,ulster
890,1058828,2011,01/12/2011,1122014,1.0,OWN,2,Low,25000,1,2400, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,High,2,Good Loan,0,14.27,C,3,17.71,2962.84987,2400.0,0.0,82.35,leinster
891,1058831,2011,01/12/2011,1022014,2.0,RENT,1,Low,14400,1,5900, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,Good Loan,0,12.42,B,2,6.17,6790.69,5900.0,0.0,197.16,leinster
892,1052449,2011,01/12/2011,1122012,6.0,RENT,1,Low,70000,1,5000, 36 months,1,INDIVIDUAL,1,credit_card,1,Low,1,Good Loan,0,11.71,B,2,13.78,5506.83,5000.0,0.0,165.38,ulster
893,1058974,2011,01/12/2011,1122015,4.0,RENT,1,Low,82500,1,22000, 60 months,2,INDIVIDUAL,1,debt_consolidation,6,High,2,Good Loan,0,19.42,E,5,16.2,27608.28,15751.82,0.0,575.79,munster
894,1058734,2011,01/12/2011,1102013,7.0,RENT,1,Low,35000,1,13250, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,High,2,Bad Loan,1,17.58,D,4,18.55,11325.82,7250.38,864.82,476.24,munster
895,1058209,2011,01/12/2011,1082014,10.0,RENT,1,Low,43200,1,12600, 60 months,2,INDIVIDUAL,1,debt_consolidation,6,High,2,Good Loan,0,14.27,C,3,18.61,16421.83814,12600.0,0.0,294.95,Northern-Irl
896,1058749,2011,01/12/2011,1122014,1.0,MORTGAGE,3,Medium,125000,2,20000, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,Good Loan,0,11.71,B,2,14.95,23812.17992,20000.0,0.0,661.52,munster
897,1058782,2011,01/12/2011,1092013,10.0,MORTGAGE,3,Low,80000,1,18000, 36 months,1,INDIVIDUAL,1,credit_card,1,Low,1,Good Loan,0,7.9,A,1,20.05,19846.6,18000.0,0.0,563.23,Northern-Irl
898,1056831,2011,01/12/2011,1082013,0.5,RENT,1,Low,87500,1,19200, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,High,2,Good Loan,0,16.77,D,4,13.56,23363.59,19200.0,0.0,682.34,munster
899,1054373,2011,01/12/2011,1122014,10.0,MORTGAGE,3,Low,22000,1,7000, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,Good Loan,0,11.71,B,2,17.45,8333.042555,7000.0,0.0,231.54,leinster
900,1058744,2011,01/12/2011,1102014,10.0,OWN,2,Low,80000,1,25000, 60 months,2,INDIVIDUAL,1,debt_consolidation,6,High,2,Good Loan,0,15.96,C,3,4.71,33909.64734,25000.0,0.0,607.43,Northern-Irl
901,1047572,2011,01/12/2011,1082012,7.0,MORTGAGE,3,Low,70000,1,10000, 36 months,1,INDIVIDUAL,1,other,4,Low,1,Good Loan,0,6.03,A,1,12.29,10366.43,10000.0,0.0,304.36,munster
902,1056011,2011,01/12/2011,1012015,6.05,MORTGAGE,3,Low,17352,1,2250, 36 months,1,INDIVIDUAL,1,other,4,High,2,Good Loan,0,15.27,C,3,19.5,2836.452457,2250.0,0.0,78.3,leinster
903,1058718,2011,01/12/2011,1082013,9.0,RENT,1,Low,63208,1,23000, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,Good Loan,0,9.91,B,2,19.61,25887.26,23000.0,0.0,741.18,Northern-Irl
904,1058792,2011,01/12/2011,1122014,2.0,RENT,1,Low,48000,1,6750, 36 months,1,INDIVIDUAL,1,small_business,3,High,2,Good Loan,0,17.27,D,4,1.0,8692.951065000001,6750.0,0.0,241.57,leinster
905,1058556,2011,01/12/2011,1022014,6.0,MORTGAGE,3,Low,45500,1,10000, 36 months,1,INDIVIDUAL,1,credit_card,1,Low,1,Good Loan,0,10.65,B,2,8.78,11570.11819,10000.0,0.0,325.74,leinster
906,1058407,2011,01/12/2011,1062014,4.0,MORTGAGE,3,Low,48000,1,16000, 60 months,2,INDIVIDUAL,1,debt_consolidation,6,Low,1,Good Loan,0,11.71,B,2,10.75,19745.24515,16000.0,0.0,353.58,ulster
907,1029236,2011,01/12/2011,1022014,0.5,RENT,1,Low,19200,1,5600, 36 months,1,INDIVIDUAL,1,credit_card,1,Low,1,Good Loan,0,8.9,A,1,13.19,6329.7340920000015,5600.0,0.0,177.82,cannught
908,1058698,2011,01/12/2011,1122015,4.0,RENT,1,Low,68000,1,12000, 60 months,2,INDIVIDUAL,1,debt_consolidation,6,High,2,Good Loan,0,19.42,E,5,23.15,15061.32,8593.1,0.0,314.07,Northern-Irl
909,1058696,2011,01/12/2011,1122013,3.0,OWN,2,Low,35000,1,4800, 36 months,1,INDIVIDUAL,1,other,4,Low,1,Good Loan,0,6.03,A,1,14.61,5203.26,4800.0,0.0,146.1,Northern-Irl
910,1058411,2011,01/12/2011,1012016,10.0,MORTGAGE,3,Low,63000,1,25000, 60 months,2,INDIVIDUAL,1,debt_consolidation,6,High,2,Good Loan,0,14.65,C,3,24.93,17788.42,11585.6,0.0,370.63,leinster
911,1058515,2011,01/12/2011,1092013,5.0,RENT,1,Low,29406,1,10000, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,Bad Loan,1,11.71,B,2,10.41,6944.82,5393.16,14.61,330.76,ulster
912,1058110,2011,01/12/2011,1062012,8.0,RENT,1,Low,26004,1,2200, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,Bad Loan,1,9.91,B,2,14.95,261.47,160.16,0.0,70.9,Northern-Irl
913,1058519,2011,01/12/2011,1122014,1.0,RENT,1,Medium,120000,2,24000, 36 months,1,INDIVIDUAL,1,credit_card,1,Low,1,Bad Loan,1,12.69,B,2,13.9,28413.79,23024.99,171.78,805.08,ulster
914,1058494,2011,01/12/2011,1012014,0.5,MORTGAGE,3,Medium,110000,2,16000, 36 months,1,INDIVIDUAL,1,credit_card,1,Low,1,Good Loan,0,7.9,A,1,8.69,17811.3,16000.0,0.0,500.65,cannught
915,1058634,2011,01/12/2011,1122014,10.0,RENT,1,Low,34000,1,10000, 36 months,1,INDIVIDUAL,1,credit_card,1,Low,1,Good Loan,0,9.91,B,2,17.51,11599.07802,10000.0,0.0,322.25,Northern-Irl
916,1058483,2011,01/12/2011,1082012,10.0,RENT,1,Low,26500,1,10625, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,High,2,Bad Loan,1,14.27,C,3,15.49,3408.15,1983.86,496.07,364.54,Northern-Irl
917,1055678,2011,01/12/2011,1082014,2.0,RENT,1,Low,40000,1,9600, 36 months,1,INDIVIDUAL,1,credit_card,1,High,2,Good Loan,0,14.65,C,3,5.2,11879.77566,9600.0,0.0,331.15,leinster
918,1058484,2011,01/12/2011,1112013,0.5,MORTGAGE,3,Low,88800,1,7200, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,High,2,Bad Loan,1,20.89,F,6,20.46,6676.85,4068.87,448.2,270.86,cannught
919,1058615,2011,01/12/2011,1122014,6.0,RENT,1,Low,100000,1,12000, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,Good Loan,0,8.9,A,1,12.94,13715.17006,12000.0,0.0,381.04,Northern-Irl
920,1058603,2011,01/12/2011,1042014,3.0,RENT,1,Low,45000,1,5000, 36 months,1,INDIVIDUAL,1,credit_card,1,Low,1,Good Loan,0,12.42,B,2,4.21,5953.075531,5000.0,0.0,167.08,Northern-Irl
921,1058625,2011,01/12/2011,1122015,2.0,RENT,1,Low,85000,1,30000, 60 months,2,INDIVIDUAL,1,debt_consolidation,6,High,2,Good Loan,0,21.67,F,6,11.44,39477.16,21181.93,0.0,822.95,Northern-Irl
922,1058468,2011,01/12/2011,1082013,9.0,RENT,1,Low,36000,1,12000, 36 months,1,INDIVIDUAL,1,credit_card,1,High,2,Good Loan,0,16.29,D,4,14.0,14526.24,12000.0,0.0,423.61,ulster
923,1058440,2011,01/12/2011,1122014,10.0,RENT,1,Low,80000,1,18000, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,High,2,Good Loan,0,17.27,D,4,21.43,23183.90055,18000.0,0.0,644.18,Northern-Irl
924,1058451,2011,01/12/2011,1082013,3.0,RENT,1,Low,50000,1,10000, 36 months,1,INDIVIDUAL,1,credit_card,1,Low,1,Good Loan,0,9.91,B,2,9.1,11253.89,10000.0,0.0,322.25,leinster
925,1058596,2011,01/12/2011,1122013,10.0,RENT,1,Low,75000,1,10000, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,Good Loan,0,9.91,B,2,11.23,11398.21,10000.0,0.0,322.25,Northern-Irl
926,1058578,2011,01/12/2011,1052013,8.0,MORTGAGE,3,Medium,105000,2,26000, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,Good Loan,0,7.51,A,1,15.3,28135.5,26000.0,0.0,808.89,leinster
927,1058423,2011,01/12/2011,1102014,3.0,RENT,1,Low,45408,1,17475, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,Good Loan,0,9.91,B,2,24.92,20261.3488,17475.0,0.0,563.14,ulster
928,1057201,2011,01/12/2011,1082012,3.0,MORTGAGE,3,Low,72000,1,10400, 60 months,2,INDIVIDUAL,1,debt_consolidation,6,High,2,Bad Loan,1,22.35,F,6,8.82,3525.35,813.59,1219.67,289.32,ulster
929,1058396,2011,01/12/2011,1102013,3.0,RENT,1,Low,67500,1,10000, 36 months,1,INDIVIDUAL,1,credit_card,1,Low,1,Good Loan,0,10.65,B,2,9.3,11435.13,10000.0,0.0,325.74,ulster
930,1046641,2011,01/12/2011,1122013,4.0,RENT,1,Low,60000,1,17250, 36 months,1,INDIVIDUAL,1,credit_card,1,High,2,Good Loan,0,19.42,E,5,4.08,22148.87,17250.0,0.0,635.99,leinster
931,1053982,2011,01/12/2011,1122014,2.0,MORTGAGE,3,Low,65000,1,10000, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,Good Loan,0,6.62,A,1,7.16,11050.64637,10000.0,0.0,307.04,leinster
932,1058372,2011,01/12/2011,1042012,9.0,RENT,1,Low,55000,1,12000, 60 months,2,INDIVIDUAL,1,debt_consolidation,6,High,2,Bad Loan,1,13.49,C,3,14.49,1100.4,572.24,0.0,276.06,cannught
933,1051228,2011,01/12/2011,1122015,6.05,OWN,2,Low,34848,1,6000, 60 months,2,INDIVIDUAL,1,credit_card,1,Low,1,Good Loan,0,7.9,A,1,12.16,6211.9,5027.16,0.0,121.38,Northern-Irl
934,1058368,2011,01/12/2011,1042014,0.5,RENT,1,Low,48000,1,19075, 60 months,2,INDIVIDUAL,1,debt_consolidation,6,High,2,Good Loan,0,18.25,D,4,21.2,25893.29337,19075.0,0.0,486.98,ulster
935,1058155,2011,01/12/2011,1062013,2.0,MORTGAGE,3,Low,55000,1,20000, 36 months,1,INDIVIDUAL,1,credit_card,1,Low,1,Good Loan,0,11.71,B,2,23.89,22774.85,19999.99,0.0,661.52,cannught
936,1057701,2011,01/12/2011,1122014,4.0,RENT,1,Low,65000,1,24000, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,Good Loan,0,7.9,A,1,22.12,27033.33153,24000.0,0.0,750.97,Northern-Irl
937,1058301,2011,01/12/2011,1032015,9.0,MORTGAGE,3,Low,55000,1,17200, 60 months,2,INDIVIDUAL,1,home_improvement,7,High,2,Bad Loan,1,17.27,D,4,23.76,16270.39,9065.54,20.88,429.97,Northern-Irl
938,1058237,2011,01/12/2011,1122014,3.0,MORTGAGE,3,Low,75000,1,15000, 36 months,1,INDIVIDUAL,1,home_improvement,7,Low,1,Good Loan,0,8.9,A,1,21.6,17143.68786,15000.0,0.0,476.3,munster
939,1058309,2011,01/12/2011,1082014,0.5,RENT,1,Low,30000,1,10625, 36 months,1,INDIVIDUAL,1,credit_card,1,Low,1,Bad Loan,1,11.71,B,2,23.2,11441.01,9235.98,216.51,351.44,munster
940,1058318,2011,01/12/2011,1022014,0.5,RENT,1,Low,30000,1,8400, 36 months,1,INDIVIDUAL,1,credit_card,1,High,2,Good Loan,0,14.65,C,3,15.84,10243.60628,8400.0,0.0,289.76,Northern-Irl
941,1058381,2011,01/12/2011,1122015,2.0,RENT,1,Medium,160000,2,28000, 60 months,2,INDIVIDUAL,1,credit_card,1,High,2,Good Loan,0,14.65,C,3,11.81,31726.74,20663.21,0.0,660.99,ulster
942,1058282,2011,01/12/2011,1122014,10.0,MORTGAGE,3,Low,60000,1,16000, 36 months,1,INDIVIDUAL,1,home_improvement,7,High,2,Good Loan,0,15.96,C,3,7.7,20229.808,16000.0,0.0,562.2,leinster
943,1051960,2011,01/12/2011,1112015,10.0,MORTGAGE,3,Low,59000,1,18000, 60 months,2,INDIVIDUAL,1,credit_card,1,High,2,Good Loan,0,16.77,D,4,4.62,16038.55001,11000.0,0.0,272.02,cannught
944,1058289,2011,01/12/2011,1112013,3.0,MORTGAGE,3,Low,35000,1,15000, 36 months,1,INDIVIDUAL,1,credit_card,1,High,2,Good Loan,0,14.27,C,3,12.58,17994.33,15000.0,0.0,514.64,munster
945,1058241,2011,01/12/2011,1032012,2.0,MORTGAGE,3,Low,81800,1,20675, 60 months,2,INDIVIDUAL,1,debt_consolidation,6,High,2,Good Loan,0,13.49,C,3,17.85,13045.5,12625.0,0.0,290.44,leinster
946,1058276,2011,01/12/2011,1032013,5.0,MORTGAGE,3,Low,65000,1,13225, 36 months,1,INDIVIDUAL,1,credit_card,1,Low,1,Good Loan,0,12.69,B,2,23.48,14966.39,13225.0,0.0,443.64,munster
947,1058123,2011,01/12/2011,1122014,1.0,RENT,1,Low,44400,1,11775, 36 months,1,INDIVIDUAL,1,credit_card,1,High,2,Good Loan,0,13.49,C,3,13.11,14378.18227,11775.0,0.0,399.54,leinster
948,1058126,2011,01/12/2011,1082013,5.0,RENT,1,Low,61500,1,16400, 60 months,2,INDIVIDUAL,1,credit_card,1,High,2,Bad Loan,1,17.27,D,4,12.51,9953.6,3988.92,1773.4,409.97,Northern-Irl
949,1058242,2011,01/12/2011,1112014,2.0,MORTGAGE,3,Low,46000,1,10075, 36 months,1,INDIVIDUAL,1,credit_card,1,Low,1,Good Loan,0,12.42,B,2,18.63,12115.05119,10075.0,0.0,336.66,leinster
950,1058119,2011,01/12/2011,1122014,0.5,RENT,1,Low,62000,1,10000, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,High,2,Good Loan,0,14.27,C,3,20.94,12346.50761,10000.0,0.0,343.09,Northern-Irl
951,1058084,2011,01/12/2011,1012015,4.0,MORTGAGE,3,Low,88000,1,14000, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,Good Loan,0,12.42,B,2,9.63,16837.10476,14000.0,0.0,467.82,leinster
952,1058111,2011,01/12/2011,1102014,10.0,RENT,1,Low,50000,1,13000, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,Bad Loan,1,9.91,B,2,17.3,14358.94,12158.68,132.22,418.93,Northern-Irl
953,1053505,2011,01/12/2011,1062013,6.0,RENT,1,Low,75000,1,15000, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,Good Loan,0,11.71,B,2,11.7,17080.53,15000.0,0.0,496.14,leinster
954,1058101,2011,01/12/2011,1122015,4.0,MORTGAGE,3,Low,90000,1,5000, 60 months,2,INDIVIDUAL,1,debt_consolidation,6,High,2,Good Loan,0,16.77,D,4,3.92,5932.63,3632.45,0.0,123.65,Northern-Irl
955,1058072,2011,01/12/2011,1012014,5.0,MORTGAGE,3,Low,100000,1,9350, 36 months,1,INDIVIDUAL,1,credit_card,1,Low,1,Good Loan,0,7.51,A,1,10.0,10288.47,9350.0,0.0,290.89,ulster
956,1058082,2011,01/12/2011,1092013,10.0,MORTGAGE,3,Medium,110000,2,30000, 60 months,2,INDIVIDUAL,1,small_business,3,High,2,Bad Loan,1,20.3,E,5,23.21,12389.79,4684.97,1957.38,487.24,leinster
957,1058221,2011,01/12/2011,1122014,4.0,RENT,1,Low,40000,1,18225, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,Good Loan,0,12.42,B,2,19.65,21920.17272,18225.0,0.0,609.0,Northern-Irl
958,1058078,2011,01/12/2011,1042012,2.0,MORTGAGE,3,Low,50000,1,18000, 60 months,2,INDIVIDUAL,1,debt_consolidation,6,High,2,Good Loan,0,15.27,C,3,15.31,18696.27,18000.0,0.0,430.78,Northern-Irl
959,1058213,2011,01/12/2011,1122014,8.0,MORTGAGE,3,Low,88824,1,3600, 36 months,1,INDIVIDUAL,1,other,4,Low,1,Good Loan,0,6.62,A,1,11.75,3978.323973,3600.0,0.0,110.54,leinster
960,1058059,2011,01/12/2011,1022015,10.0,MORTGAGE,3,Medium,180000,2,29000, 60 months,2,INDIVIDUAL,1,debt_consolidation,6,Low,1,Good Loan,0,10.65,B,2,3.9,36276.08515,29000.0,0.0,625.49,Northern-Irl
961,1058060,2011,01/12/2011,1022015,10.0,OWN,2,Low,40000,1,5000, 36 months,1,INDIVIDUAL,1,car,2,High,2,Good Loan,0,16.29,D,4,9.57,6360.098375,5000.0,0.0,176.51,Northern-Irl
962,1055436,2011,01/12/2011,1122014,10.0,RENT,1,Low,50000,1,6400, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,High,2,Good Loan,0,16.29,D,4,22.63,8131.946206999999,6400.0,0.0,225.93,Northern-Irl
963,1058186,2011,01/12/2011,1032013,6.0,RENT,1,Low,40000,1,12000, 60 months,2,INDIVIDUAL,1,debt_consolidation,6,High,2,Bad Loan,1,16.77,D,4,18.66,5017.91,2130.09,581.21,296.75,leinster
964,1054438,2011,01/12/2011,1122014,3.0,MORTGAGE,3,Medium,114054,2,35000, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,Good Loan,0,8.9,A,1,16.18,40006.9134,35000.0,0.0,1111.37,leinster
965,1058203,2011,01/12/2011,1092012,6.0,MORTGAGE,3,Low,70000,1,18000, 36 months,1,INDIVIDUAL,1,credit_card,1,Low,1,Good Loan,0,9.91,B,2,22.51,18909.9,18000.01,0.0,580.05,munster
966,1058042,2011,01/12/2011,1022012,10.0,MORTGAGE,3,Low,35000,1,8075, 60 months,2,INDIVIDUAL,1,debt_consolidation,6,High,2,Good Loan,0,22.35,F,6,10.73,8226.3,8075.0,0.0,224.64,Northern-Irl
967,1058195,2011,01/12/2011,1072014,10.0,MORTGAGE,3,Low,45000,1,15625, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,Good Loan,0,8.9,A,1,24.64,17805.50663,15625.0,0.0,496.15,leinster
968,1053728,2011,01/12/2011,1122014,10.0,RENT,1,Low,77000,1,24000, 36 months,1,INDIVIDUAL,1,credit_card,1,High,2,Good Loan,0,13.49,C,3,24.78,29301.28709,24000.0,0.0,814.34,ulster
969,1058177,2011,01/12/2011,1072013,5.0,MORTGAGE,3,Low,61400,1,5000, 36 months,1,INDIVIDUAL,1,home_improvement,7,High,2,Bad Loan,1,14.27,C,3,21.71,3405.9,2370.47,151.01,171.55,Northern-Irl
970,1054408,2011,01/12/2011,1122015,10.0,MORTGAGE,3,Low,76800,1,14000, 60 months,2,INDIVIDUAL,1,debt_consolidation,6,High,2,Good Loan,0,20.89,F,6,6.83,11892.28,6519.97,0.0,248.33,Northern-Irl
971,1058173,2011,01/12/2011,1122015,10.0,RENT,1,Low,80000,1,6000, 60 months,2,INDIVIDUAL,1,debt_consolidation,6,High,2,Good Loan,0,16.77,D,4,9.09,7099.1,4358.43,0.0,148.38,Northern-Irl
972,1057996,2011,01/12/2011,1072012,1.0,RENT,1,Low,90000,1,7200, 36 months,1,INDIVIDUAL,1,credit_card,1,Low,1,Good Loan,0,9.91,B,2,8.59,7565.86,7200.01,0.0,232.02,ulster
973,1058162,2011,01/12/2011,1102012,10.0,RENT,1,Low,32000,1,5000, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,High,2,Bad Loan,1,14.27,C,3,20.93,1711.9,1180.36,0.0,171.55,Northern-Irl
974,1055265,2011,01/12/2011,1122014,2.0,RENT,1,Low,42000,1,6600, 36 months,1,INDIVIDUAL,1,credit_card,1,Low,1,Good Loan,0,10.65,B,2,10.11,7737.332072,6600.0,0.0,214.99,leinster
975,1018385,2011,01/12/2011,1082013,6.05,MORTGAGE,3,Low,24000,1,7000, 36 months,1,INDIVIDUAL,1,car,2,Low,1,Good Loan,0,6.62,A,1,11.45,7580.27,7000.0,0.0,214.93,ulster
976,1054294,2011,01/12/2011,1042014,0.5,RENT,1,Medium,130000,2,20000, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,High,2,Good Loan,0,15.27,C,3,9.67,24112.28775,20000.0,0.0,695.96,ulster
977,1057750,2011,01/12/2011,1022014,4.0,RENT,1,Low,35000,1,8000, 36 months,1,INDIVIDUAL,1,credit_card,1,Low,1,Bad Loan,1,12.42,B,2,23.79,7078.69,5218.11,388.87,267.33,Northern-Irl
978,1057923,2011,01/12/2011,1022014,6.0,RENT,1,Low,70000,1,12000, 36 months,1,INDIVIDUAL,1,home_improvement,7,Low,1,Good Loan,0,9.91,B,2,10.46,13748.05939,12000.0,0.0,386.7,ulster
979,1057816,2011,01/12/2011,1092013,7.0,RENT,1,Low,67000,1,20000, 36 months,1,INDIVIDUAL,1,credit_card,1,Low,1,Good Loan,0,11.71,B,2,16.55,23077.53,20000.0,0.0,661.52,ulster
980,1057900,2011,01/12/2011,1122014,10.0,RENT,1,Low,31000,1,10000, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,Good Loan,0,8.9,A,1,20.79,11429.14679,10000.0,0.0,317.54,Northern-Irl
981,1056770,2011,01/12/2011,1072015,7.0,RENT,1,Low,50000,1,16000, 60 months,2,INDIVIDUAL,1,debt_consolidation,6,Low,1,Bad Loan,1,12.69,B,2,26.11,12207.97,9137.3,27.3,229.91,Northern-Irl
982,1057710,2011,01/12/2011,1122014,5.0,MORTGAGE,3,Medium,145000,2,10000, 36 months,1,INDIVIDUAL,1,other,4,Low,1,Good Loan,0,11.71,B,2,10.65,11903.04487,10000.0,0.0,330.76,cannught
983,1057323,2011,01/12/2011,1122014,2.0,RENT,1,Low,66000,1,18000, 36 months,1,INDIVIDUAL,1,credit_card,1,High,2,Good Loan,0,16.29,D,4,15.67,22870.98881,18000.0,0.0,635.41,ulster
984,1057878,2011,01/12/2011,1092014,7.0,RENT,1,Low,100000,1,4000, 36 months,1,INDIVIDUAL,1,credit_card,1,Low,1,Good Loan,0,12.42,B,2,9.6,4804.055761,4000.0,0.0,133.67,Northern-Irl
985,1057726,2011,01/12/2011,1122014,6.05,RENT,1,Low,60000,1,15000, 36 months,1,INDIVIDUAL,1,debt_consolidation,6,Low,1,Good Loan,0,12.42,B,2,14.18,18040.97902,15000.0,0.0,501.23,ulster
986,1057720,2011,01/12/2011,1122012,5.0,OWN,2,Low,40000,1,10000, 60 months,2,INDIVIDUAL,1,credit_card,1,High,2,Bad Loan,1,18.64,E,5,12.75,2691.0,634.12,536.87,257.43,Northern-Irl
987,1049053,2011,01/12/2011,1062015,10.0,RENT,1,Low,45000,1,29500, 60 months,2,INDIVIDUAL,1,debt_consolidation,6,High,2,Good Loan,0,14.27,C,3,19.09,24294.64026,17900.0,0.0,419.02,ulster
